"CustomerID","Recency_capped","Frequency_capped","Monetary_capped","Cluster_Id","Segment"
16839,9,30,16594.35,3,"VIP Customers"
16841,37,6,1869.82,2,"Active Customers"
16842,101,3,1264.19,2,"Active Customers"
16843,43,16,10196.57,3,"VIP Customers"
16846,51,1,214.32,2,"Active Customers"
16847,44,1,193.44,2,"Active Customers"
16848,53,1,281.42,2,"Active Customers"
16849,187,1,124.57,1,"Dormant"
16850,334,1,332.41,1,"Dormant"
16851,5,3,342.45,2,"Active Customers"
16852,11,2,144.91,2,"Active Customers"
16855,24,2,328.4,2,"Active Customers"
16856,15,1,52.2,2,"Active Customers"
16858,369,1,375.69,1,"Dormant"
16859,145,2,747.81,1,"Dormant"
16861,60,2,173.76,2,"Active Customers"
16863,32,2,502.8,2,"Active Customers"
16866,141,3,207.74,2,"Active Customers"
16869,23,4,825.42,2,"Active Customers"
16871,23,6,2812.34,2,"Active Customers"
16872,78,3,680.02,2,"Active Customers"
16873,5,6,7123.62,2,"Active Customers"
16875,68,5,2095.53,2,"Active Customers"
16877,13,6,853.72,2,"Active Customers"
16878,85,1,52.2,2,"Active Customers"
16880,31,7,1519.08,2,"Active Customers"
16881,67,1,432,2,"Active Customers"
16882,67,3,705.12,2,"Active Customers"
16883,188,2,276.73,1,"Dormant"
16884,38,2,429.84,2,"Active Customers"
16885,16,3,471.51,2,"Active Customers"
16887,36,1,194.88,2,"Active Customers"
16889,195,3,1578.67,1,"Dormant"
16891,2,5,809.7,2,"Active Customers"
16892,2,5,525.54,2,"Active Customers"
16893,367,1,145.93,1,"Dormant"
16895,65,1,219.14,2,"Active Customers"
16897,300,2,289.78,1,"Dormant"
16898,27,3,508.81,2,"Active Customers"
16899,8,6,1281.56,2,"Active Customers"
16900,17,3,882.16,2,"Active Customers"
16902,117,1,1706.88,2,"Active Customers"
16903,30,1,373.24,2,"Active Customers"
16904,5,15,3735.47,3,"VIP Customers"
16905,6,7,3102.43,2,"Active Customers"
16906,82,4,579.77,2,"Active Customers"
16907,30,5,981.65,2,"Active Customers"
16909,73,1,379.14,2,"Active Customers"
16910,5,8,1510.06,2,"Active Customers"
16912,29,11,2575.38,2,"Active Customers"
16913,291,1,113.44,1,"Dormant"
16914,37,1,208.46,2,"Active Customers"
16915,10,6,621.68,2,"Active Customers"
16916,24,2,576.26,2,"Active Customers"
16917,277,1,391.52,1,"Dormant"
16918,50,6,1068.82,2,"Active Customers"
16919,157,11,2596.45,2,"Active Customers"
16921,62,1,169.79,2,"Active Customers"
16923,13,19,7247.61,3,"VIP Customers"
16924,22,3,846.75,2,"Active Customers"
16926,369,1,230.25,1,"Dormant"
16927,116,3,543.05,2,"Active Customers"
16928,81,17,2839.65,3,"VIP Customers"
16929,4,7,1295.39,2,"Active Customers"
16930,27,3,380.55,2,"Active Customers"
16931,6,21,4604.22,3,"VIP Customers"
16932,54,1,161.94,2,"Active Customers"
16933,2,2,563.23,2,"Active Customers"
16934,55,2,950.93,2,"Active Customers"
16936,26,1,262.68,2,"Active Customers"
16938,9,4,2736.38,2,"Active Customers"
16940,53,3,3049.88,2,"Active Customers"
16942,13,9,1920.59,2,"Active Customers"
16943,212,3,816.73,1,"Dormant"
16945,22,19,4345.5,3,"VIP Customers"
16947,236,1,406.48,1,"Dormant"
16948,139,3,435.02,2,"Active Customers"
16949,4,6,1286.27,2,"Active Customers"
16950,57,3,1178.56,2,"Active Customers"
16951,135,3,1277.75,2,"Active Customers"
16952,110,2,167.61,2,"Active Customers"
16953,31,1,52.2,2,"Active Customers"
16954,2,9,2085.08,2,"Active Customers"
16955,185,4,518.67,1,"Dormant"
16956,18,1,308.74,2,"Active Customers"
16957,240,2,416.64,1,"Dormant"
16959,88,1,117.35,2,"Active Customers"
16960,39,3,505.1,2,"Active Customers"
16961,117,1,234.17,2,"Active Customers"
16963,188,1,110.55,1,"Dormant"
16965,227,1,192.07,1,"Dormant"
16966,9,7,2154.97,2,"Active Customers"
16967,190,1,319.02,1,"Dormant"
16968,5,2,439.43,2,"Active Customers"
16969,40,3,650.41,2,"Active Customers"
16971,39,1,357.21,2,"Active Customers"
16976,268,1,251.52,1,"Dormant"
16978,78,1,344.33,2,"Active Customers"
16979,4,6,1852,2,"Active Customers"
16980,256,2,1078.96,1,"Dormant"
16982,61,1,384.06,2,"Active Customers"
16983,13,7,1931.25,2,"Active Customers"
16984,89,2,4481.35,2,"Active Customers"
16985,18,10,5464.12,2,"Active Customers"
16986,30,2,1873.2,2,"Active Customers"
16987,4,7,1625.05,2,"Active Customers"
16988,6,1,126.12,2,"Active Customers"
16989,8,6,1133.25,2,"Active Customers"
16990,219,1,179,1,"Dormant"
16992,11,5,1614.31,2,"Active Customers"
16996,31,6,1456.96,2,"Active Customers"
16997,289,3,702,1,"Dormant"
16998,150,4,295,1,"Dormant"
16999,24,2,484.82,2,"Active Customers"
17001,2,11,3989.57,2,"Active Customers"
17002,86,3,1493.73,2,"Active Customers"
17004,47,2,1412.94,2,"Active Customers"
17006,5,4,781.78,2,"Active Customers"
17007,51,6,889.93,2,"Active Customers"
17010,19,1,195.36,2,"Active Customers"
17011,31,1,270.9,2,"Active Customers"
17014,9,3,586.33,2,"Active Customers"
17015,29,3,1842.56,2,"Active Customers"
17017,3,20,8694.26,3,"VIP Customers"
17018,41,2,920.1,2,"Active Customers"
17019,12,4,1272.61,2,"Active Customers"
17022,32,1,71,2,"Active Customers"
17024,46,3,95.85,2,"Active Customers"
17025,61,3,357.77,2,"Active Customers"
17026,186,2,154.83,1,"Dormant"
17027,79,6,890.29,2,"Active Customers"
17029,111,2,716,2,"Active Customers"
17030,64,1,146.87,2,"Active Customers"
17031,12,2,380.35,2,"Active Customers"
17033,87,3,1030.14,2,"Active Customers"
17034,17,3,745.52,2,"Active Customers"
17035,246,2,433.53,1,"Dormant"
17037,88,1,1267.32,2,"Active Customers"
17038,31,1,112.4,2,"Active Customers"
17040,138,1,449.73,1,"Dormant"
17041,27,3,1081.57,2,"Active Customers"
17042,3,5,1044.38,2,"Active Customers"
17043,33,4,1735.18,2,"Active Customers"
17044,26,1,948.48,2,"Active Customers"
17045,114,3,339.44,2,"Active Customers"
17046,158,1,642.02,1,"Dormant"
17047,86,3,1100.9,2,"Active Customers"
17048,118,3,925.35,2,"Active Customers"
17049,3,9,5659.98,2,"Active Customers"
17050,97,6,3228.84,2,"Active Customers"
17051,195,1,247.14,1,"Dormant"
17052,29,1,413.75,2,"Active Customers"
17053,131,1,498.48,2,"Active Customers"
17054,29,5,1356.33,2,"Active Customers"
17058,82,3,1179.89,2,"Active Customers"
17059,30,5,3095.04,2,"Active Customers"
17060,267,1,234.24,1,"Dormant"
17061,74,11,5232.23,2,"Active Customers"
17062,314,4,533.33,1,"Dormant"
17063,22,7,1461.14,2,"Active Customers"
17064,59,3,859.35,2,"Active Customers"
17068,13,21,4545.89,3,"VIP Customers"
17069,29,9,2709.7,2,"Active Customers"
17070,115,1,312.14,2,"Active Customers"
17071,29,9,2429.03,2,"Active Customers"
17073,18,4,1444.84,2,"Active Customers"
17075,18,4,834.12,2,"Active Customers"
17076,37,3,841.08,2,"Active Customers"
17078,37,2,375.86,2,"Active Customers"
17079,79,1,118.8,2,"Active Customers"
17080,23,2,287.62,2,"Active Customers"
17081,26,2,290.16,2,"Active Customers"
17082,34,2,2003.85,2,"Active Customers"
17083,110,3,1405.78,2,"Active Customers"
17084,36,2,2949.75,2,"Active Customers"
17085,124,5,1566.65,2,"Active Customers"
17086,8,6,2050.08,2,"Active Customers"
17088,29,4,1991.01,2,"Active Customers"
17090,5,7,2043.95,2,"Active Customers"
17091,3,9,3827.76,2,"Active Customers"
17092,51,4,1777.78,2,"Active Customers"
17094,323,1,302,1,"Dormant"
17095,23,3,1324.16,2,"Active Customers"
17096,16,4,1022.13,2,"Active Customers"
17097,3,8,954.42,2,"Active Customers"
17100,19,2,971.74,2,"Active Customers"
17101,11,4,1621.73,2,"Active Customers"
17102,262,1,52.2,1,"Dormant"
17105,160,2,665.78,1,"Dormant"
17107,34,6,10815.43,3,"VIP Customers"
17109,30,6,885.04,2,"Active Customers"
17110,166,1,163.3,1,"Dormant"
17111,48,1,248.61,2,"Active Customers"
17114,6,8,808.62,2,"Active Customers"
17115,9,3,837.5,2,"Active Customers"
17117,289,1,116.2,1,"Dormant"
17118,318,1,157.02,1,"Dormant"
17119,4,2,606.91,2,"Active Customers"
17120,234,1,307.46,1,"Dormant"
17122,120,1,138.32,2,"Active Customers"
17123,162,1,345.3,1,"Dormant"
17124,186,1,298.89,1,"Dormant"
17125,51,1,259.35,2,"Active Customers"
17126,153,5,1004.75,2,"Active Customers"
17128,335,1,157.09,1,"Dormant"
17131,6,5,2463.17,2,"Active Customers"
17133,16,7,4892.24,2,"Active Customers"
17134,107,2,425,2,"Active Customers"
17135,17,7,1139.73,2,"Active Customers"
17138,276,1,380.5,1,"Dormant"
17139,16,12,10668.47,3,"VIP Customers"
17140,248,1,465.32,1,"Dormant"
17142,240,1,579,1,"Dormant"
17144,2,2,984.57,2,"Active Customers"
17146,106,3,749.78,2,"Active Customers"
17147,23,4,1714.59,2,"Active Customers"
17148,52,1,124.88,2,"Active Customers"
17152,195,3,1689.5,1,"Dormant"
17153,25,1,213.78,2,"Active Customers"
17154,76,1,329.34,2,"Active Customers"
17155,18,2,251.7,2,"Active Customers"
17157,8,2,319,2,"Active Customers"
17158,33,3,1266.97,2,"Active Customers"
17159,22,3,1538.88,2,"Active Customers"
17160,32,6,3518.03,2,"Active Customers"
17162,29,10,1715.46,2,"Active Customers"
17163,22,2,293.1,2,"Active Customers"
17164,33,7,2467.35,2,"Active Customers"
17165,285,1,158.68,1,"Dormant"
17166,39,2,206.34,2,"Active Customers"
17169,58,2,835.78,2,"Active Customers"
17171,290,1,224.91,1,"Dormant"
17172,79,1,317.76,2,"Active Customers"
17173,6,8,3766.6,2,"Active Customers"
17174,218,1,59.9,1,"Dormant"
17175,45,4,1443.69,2,"Active Customers"
17176,202,1,306.13,1,"Dormant"
17179,179,3,711.79,1,"Dormant"
17180,57,4,796.03,2,"Active Customers"
17181,58,2,239.92,2,"Active Customers"
17183,8,6,3347.31,2,"Active Customers"
17186,47,2,144,2,"Active Customers"
17187,227,1,203.95,1,"Dormant"
17188,12,7,2474.23,2,"Active Customers"
17189,107,2,384.4,2,"Active Customers"
17190,59,2,444.74,2,"Active Customers"
17191,29,7,2095.13,2,"Active Customers"
17193,36,7,1699.3,2,"Active Customers"
17194,361,1,226.78,1,"Dormant"
17197,30,1,1013.01,2,"Active Customers"
17198,24,3,692.22,2,"Active Customers"
17201,54,1,342.63,2,"Active Customers"
17203,36,6,3563.85,2,"Active Customers"
17204,176,4,1564.56,1,"Dormant"
17205,54,1,384.08,2,"Active Customers"
17206,54,1,204.24,2,"Active Customers"
17211,27,8,2317.22,2,"Active Customers"
17212,254,1,226.85,1,"Dormant"
17213,41,7,2781.23,2,"Active Customers"
17214,61,6,1069.12,2,"Active Customers"
17217,235,1,113.5,1,"Dormant"
17218,5,10,1960.72,2,"Active Customers"
17219,32,1,114.23,2,"Active Customers"
17220,25,14,3198.25,2,"Active Customers"
17221,8,2,335.13,2,"Active Customers"
17222,66,1,354.15,2,"Active Customers"
17223,311,2,391.79,1,"Dormant"
17226,309,1,393.49,1,"Dormant"
17227,19,6,939.32,2,"Active Customers"
17228,16,8,1906.09,2,"Active Customers"
17229,97,2,318.76,2,"Active Customers"
17230,265,8,3638.41,1,"Dormant"
17231,13,10,3174.32,2,"Active Customers"
17232,3,2,421.52,2,"Active Customers"
17233,36,1,190.88,2,"Active Customers"
17234,183,1,149.89,1,"Dormant"
17235,26,2,550.06,2,"Active Customers"
17236,13,6,916.13,2,"Active Customers"
17237,12,2,314.69,2,"Active Customers"
17238,3,17,3744.65,3,"VIP Customers"
17239,313,1,382.5,1,"Dormant"
17242,109,2,1135.04,2,"Active Customers"
17243,2,26,8668.45,3,"VIP Customers"
17244,54,1,954.9,2,"Active Customers"
17245,205,1,171.45,1,"Dormant"
17247,16,1,282.19,2,"Active Customers"
17248,121,1,318.65,2,"Active Customers"
17250,4,2,384.52,2,"Active Customers"
17251,363,1,283.28,1,"Dormant"
17252,117,2,353.86,2,"Active Customers"
17253,19,1,178.26,2,"Active Customers"
17254,5,2,272.44,2,"Active Customers"
17255,41,2,298.41,2,"Active Customers"
17256,108,2,240,2,"Active Customers"
17259,149,2,603.37,1,"Dormant"
17262,53,5,1253.36,2,"Active Customers"
17263,209,1,63.44,1,"Dormant"
17265,139,2,562.9,2,"Active Customers"
17266,3,3,310.64,2,"Active Customers"
17267,128,2,317.62,2,"Active Customers"
17268,108,4,763.64,2,"Active Customers"
17272,43,4,2148.63,2,"Active Customers"
17274,36,1,111.98,2,"Active Customers"
17277,228,2,1065.35,1,"Dormant"
17278,242,1,246.04,1,"Dormant"
17279,58,1,187.83,2,"Active Customers"
17282,131,3,1703.41,2,"Active Customers"
17284,61,6,1652.58,2,"Active Customers"
17286,22,1,153.92,2,"Active Customers"
17287,27,7,1064.11,2,"Active Customers"
17288,10,7,1419.73,2,"Active Customers"
17289,32,3,944.41,2,"Active Customers"
17290,4,2,525.24,2,"Active Customers"
17291,309,1,550.8,1,"Dormant"
17293,9,9,1875.11,2,"Active Customers"
17295,29,3,556.95,2,"Active Customers"
17297,18,1,131.78,2,"Active Customers"
17298,102,2,498.42,2,"Active Customers"
17299,12,4,669.11,2,"Active Customers"
17301,22,1,197.63,2,"Active Customers"
17302,15,5,1135.63,2,"Active Customers"
17303,362,1,250.04,1,"Dormant"
17306,11,19,8631.31,3,"VIP Customers"
17309,96,1,82.75,2,"Active Customers"
17311,79,2,1384.85,2,"Active Customers"
17312,139,3,644.3,2,"Active Customers"
17313,32,1,2328.84,2,"Active Customers"
17314,25,8,2527.92,2,"Active Customers"
17315,2,30,6252.18,3,"VIP Customers"
17317,47,3,2600.34,2,"Active Customers"
17320,101,3,1200.62,2,"Active Customers"
17321,9,2,700.86,2,"Active Customers"
17323,16,7,917.67,2,"Active Customers"
17324,18,4,990.23,2,"Active Customers"
17325,281,1,96.8,1,"Dormant"
17329,15,2,523.11,2,"Active Customers"
17330,23,2,363.9,2,"Active Customers"
17331,124,1,175.2,2,"Active Customers"
17333,86,1,494.25,2,"Active Customers"
17334,303,2,307.02,1,"Dormant"
17337,152,4,2026.42,2,"Active Customers"
17338,18,8,6635.14,2,"Active Customers"
17339,95,2,243.36,2,"Active Customers"
17340,30,11,12353.29,3,"VIP Customers"
17341,157,3,781.36,1,"Dormant"
17343,356,1,193.64,1,"Dormant"
17344,47,1,160.57,2,"Active Customers"
17345,16,4,537.74,2,"Active Customers"
17346,4,15,2676.56,2,"Active Customers"
17347,87,1,228.96,2,"Active Customers"
17348,15,5,1159.52,2,"Active Customers"
17349,180,1,110.75,1,"Dormant"
17350,9,4,1286.07,2,"Active Customers"
17351,37,3,587.15,2,"Active Customers"
17353,130,2,1740,2,"Active Customers"
17354,51,1,1393.06,2,"Active Customers"
17356,312,1,178.22,1,"Dormant"
17357,25,2,388.14,2,"Active Customers"
17358,304,2,365.85,1,"Dormant"
17359,12,1,127.86,2,"Active Customers"
17360,18,3,585.79,2,"Active Customers"
17361,50,3,488.2,2,"Active Customers"
17362,240,2,312.23,1,"Dormant"
17364,2,11,4481.18,2,"Active Customers"
17365,13,8,4796.52,2,"Active Customers"
17367,239,1,168.4,1,"Dormant"
17368,24,8,1912.67,2,"Active Customers"
17370,73,4,446.18,2,"Active Customers"
17371,18,3,423.89,2,"Active Customers"
17372,41,8,1342.68,2,"Active Customers"
17373,41,4,646.92,2,"Active Customers"
17374,219,2,495.77,1,"Dormant"
17375,200,3,400.1,1,"Dormant"
17376,71,2,203.2,2,"Active Customers"
17377,24,20,4100.92,3,"VIP Customers"
17379,12,1,404.66,2,"Active Customers"
17381,9,29,18715.313,3,"VIP Customers"
17382,66,1,65.4,2,"Active Customers"
17383,5,1,199.29,2,"Active Customers"
17384,20,2,336.4,2,"Active Customers"
17385,15,1,261.11,2,"Active Customers"
17386,8,6,2686.42,2,"Active Customers"
17387,20,2,784.11,2,"Active Customers"
17388,78,4,1259.56,2,"Active Customers"
17389,2,30,18715.313,3,"VIP Customers"
17391,164,2,508.8,1,"Dormant"
17392,307,2,451.91,1,"Dormant"
17394,220,1,203.87,1,"Dormant"
17396,40,7,7312.8,2,"Active Customers"
17397,23,2,696.41,2,"Active Customers"
17398,115,3,653.38,2,"Active Customers"
17400,127,5,2129.96,2,"Active Customers"
17402,5,12,2598.85,2,"Active Customers"
17403,37,1,281.62,2,"Active Customers"
17404,5,13,18715.313,3,"VIP Customers"
17405,2,3,1031.41,2,"Active Customers"
17406,334,3,2200.42,1,"Dormant"
17408,164,1,52.2,1,"Dormant"
17409,185,2,771.85,1,"Dormant"
17410,17,5,1214.72,2,"Active Customers"
17411,13,3,778.94,2,"Active Customers"
17412,3,7,1258.06,2,"Active Customers"
17414,44,2,778,2,"Active Customers"
17415,80,1,507.84,2,"Active Customers"
17416,30,7,6893.42,2,"Active Customers"
17418,43,2,463.46,2,"Active Customers"
17419,12,12,4226.57,2,"Active Customers"
17420,51,3,598.83,2,"Active Customers"
17422,17,6,1979.37,2,"Active Customers"
17423,47,2,698.41,2,"Active Customers"
17425,20,2,759.17,2,"Active Customers"
17426,9,6,5037.26,2,"Active Customers"
17427,72,1,100.8,2,"Active Customers"
17428,2,28,17256.85,3,"VIP Customers"
17429,129,3,524.92,2,"Active Customers"
17430,33,2,265.76,2,"Active Customers"
17431,314,1,403.3,1,"Dormant"
17432,19,2,365.76,2,"Active Customers"
17433,89,1,303.16,2,"Active Customers"
17434,3,7,2373.82,2,"Active Customers"
17436,2,2,216.3,2,"Active Customers"
17438,254,1,388.45,1,"Dormant"
17440,157,3,186.42,1,"Dormant"
17442,37,6,2248.56,2,"Active Customers"
17443,220,1,534.24,1,"Dormant"
17444,152,2,2389.1,1,"Dormant"
17446,177,2,120.9,1,"Dormant"
17447,41,2,541.53,2,"Active Customers"
17449,3,7,2517.86,2,"Active Customers"
17450,9,30,18715.313,3,"VIP Customers"
17451,2,7,1721.4,2,"Active Customers"
17453,18,2,486.72,2,"Active Customers"
17454,193,4,517.53,1,"Dormant"
17455,204,1,131.7,1,"Dormant"
17456,366,1,249.86,1,"Dormant"
17457,127,5,1737.7,2,"Active Customers"
17458,16,1,316.5,2,"Active Customers"
17459,44,2,657.3,2,"Active Customers"
17460,95,6,622.43,2,"Active Customers"
17461,23,3,757.46,2,"Active Customers"
17462,61,2,675.69,2,"Active Customers"
17463,17,5,1896.41,2,"Active Customers"
17464,159,1,289.96,1,"Dormant"
17466,11,2,763.28,2,"Active Customers"
17468,11,2,137,2,"Active Customers"
17469,17,5,1870.97,2,"Active Customers"
17470,45,5,1125.07,2,"Active Customers"
17472,192,3,710.29,1,"Dormant"
17475,80,1,194.37,2,"Active Customers"
17480,78,1,511.82,2,"Active Customers"
17481,4,4,1255.59,2,"Active Customers"
17483,66,3,414.04,2,"Active Customers"
17486,262,1,396.87,1,"Dormant"
17489,59,2,376.64,2,"Active Customers"
17490,2,7,2092.32,2,"Active Customers"
17491,2,10,3558.87,2,"Active Customers"
17492,249,1,374.57,1,"Dormant"
17495,8,2,497.56,2,"Active Customers"
17496,359,1,271.05,1,"Dormant"
17498,76,1,272.22,2,"Active Customers"
17499,290,1,622.88,1,"Dormant"
17500,18,3,1138,2,"Active Customers"
17501,221,2,288.6,1,"Dormant"
17502,10,4,689.1,2,"Active Customers"
17503,3,2,558.96,2,"Active Customers"
17504,207,9,2997.03,1,"Dormant"
17505,162,2,1145.84,1,"Dormant"
17506,76,1,302.2,2,"Active Customers"
17507,262,2,605.58,1,"Dormant"
17508,281,1,387.31,1,"Dormant"
17509,58,8,6115.14,2,"Active Customers"
17510,25,1,308.48,2,"Active Customers"
17511,3,30,18715.313,3,"VIP Customers"
17512,29,10,2924.99,2,"Active Customers"
17513,73,1,513.2,2,"Active Customers"
17514,129,1,208.65,2,"Active Customers"
17515,32,4,639.02,2,"Active Customers"
17516,16,5,768.08,2,"Active Customers"
17517,309,1,153.94,1,"Dormant"
17519,18,6,1844.02,2,"Active Customers"
17520,54,1,546.81,2,"Active Customers"
17521,30,3,723.21,2,"Active Customers"
17522,2,5,1066.15,2,"Active Customers"
17523,12,4,652.74,2,"Active Customers"
17524,362,1,145,1,"Dormant"
17525,360,1,422.7,1,"Dormant"
17526,5,4,1195.9,2,"Active Customers"
17527,54,4,939.37,2,"Active Customers"
17528,2,8,3628.5,2,"Active Customers"
17530,2,10,2380.41,2,"Active Customers"
17531,191,1,296.7,1,"Dormant"
17534,54,1,223.36,2,"Active Customers"
17535,281,1,164.4,1,"Dormant"
17536,178,1,76.5,1,"Dormant"
17537,30,2,897.62,2,"Active Customers"
17538,26,1,98.42,2,"Active Customers"
17540,25,2,578.9,2,"Active Customers"
17542,270,1,170.75,1,"Dormant"
17545,44,3,645.96,2,"Active Customers"
17548,234,1,103.3,1,"Dormant"
17549,24,2,148.86,2,"Active Customers"
17550,198,3,267.16,1,"Dormant"
17551,360,1,306.84,1,"Dormant"
17552,61,4,930.41,2,"Active Customers"
17553,130,1,1487.6,2,"Active Customers"
17554,2,5,1952.45,2,"Active Customers"
17555,20,2,483.26,2,"Active Customers"
17556,206,1,157.9,1,"Dormant"
17557,15,3,541.46,2,"Active Customers"
17560,95,4,854.95,2,"Active Customers"
17561,20,1,167.62,2,"Active Customers"
17562,15,7,1122.38,2,"Active Customers"
17564,25,3,454.01,2,"Active Customers"
17566,9,2,901.21,2,"Active Customers"
17567,8,8,4331.48,2,"Active Customers"
17569,333,1,344.14,1,"Dormant"
17571,51,4,1497.26,2,"Active Customers"
17572,72,4,226.75,2,"Active Customers"
17573,30,3,380.6,2,"Active Customers"
17574,243,1,185.65,1,"Dormant"
17576,9,19,3622.68,3,"VIP Customers"
17578,219,1,143.46,1,"Dormant"
17579,5,3,448.9,2,"Active Customers"
17580,253,3,212.77,1,"Dormant"
17581,2,25,11045.04,3,"VIP Customers"
17582,237,1,175.27,1,"Dormant"
17584,8,2,1242.3,2,"Active Customers"
17585,110,4,1133.07,2,"Active Customers"
17588,101,3,1240.2,2,"Active Customers"
17589,61,4,2402.92,2,"Active Customers"
17590,3,3,1477.97,2,"Active Customers"
17591,74,7,2225.97,2,"Active Customers"
17593,4,5,3927.34,2,"Active Customers"
17594,86,2,993.18,2,"Active Customers"
17595,13,2,388.79,2,"Active Customers"
17596,24,7,2827.93,2,"Active Customers"
17597,214,1,2044.37,1,"Dormant"
17600,18,1,161.67,2,"Active Customers"
17601,240,1,116.01,1,"Dormant"
17602,3,6,5102.97,2,"Active Customers"
17603,79,1,394.72,2,"Active Customers"
17604,218,2,309.36,1,"Dormant"
17608,34,2,193.42,2,"Active Customers"
17609,41,5,1104.72,2,"Active Customers"
17611,8,15,3984.22,3,"VIP Customers"
17612,54,6,2048.45,2,"Active Customers"
17613,23,14,4559.15,3,"VIP Customers"
17614,58,1,390.07,2,"Active Customers"
17615,131,3,329.6,2,"Active Customers"
17616,174,3,571.2,1,"Dormant"
17618,6,3,971.58,2,"Active Customers"
17619,313,1,218.52,1,"Dormant"
17620,60,1,81.44,2,"Active Customers"
17621,22,3,1379.9,2,"Active Customers"
17623,33,1,527.05,2,"Active Customers"
17624,15,2,843.48,2,"Active Customers"
17625,19,4,2047,2,"Active Customers"
17628,82,1,75.75,2,"Active Customers"
17629,6,8,1814.12,2,"Active Customers"
17630,170,2,503.6,1,"Dormant"
17631,2,3,528.33,2,"Active Customers"
17633,32,4,1324.84,2,"Active Customers"
17634,37,9,2361.97,2,"Active Customers"
17636,20,1,285.56,2,"Active Customers"
17637,32,2,547.06,2,"Active Customers"
17639,277,1,108.5,1,"Dormant"
17640,87,1,621.66,2,"Active Customers"
17642,120,2,712.29,2,"Active Customers"
17643,369,1,101.55,1,"Dormant"
17644,2,11,2895.64,2,"Active Customers"
17646,220,3,1008.39,1,"Dormant"
17647,66,1,133.06,2,"Active Customers"
17648,61,4,1797.5,2,"Active Customers"
17649,139,1,868.49,1,"Dormant"
17650,22,1,166.08,2,"Active Customers"
17651,12,10,3945,2,"Active Customers"
17652,26,12,4867.72,2,"Active Customers"
17653,37,4,1207.56,2,"Active Customers"
17654,278,1,117.55,1,"Dormant"
17655,11,7,2638.94,2,"Active Customers"
17656,74,5,1674.69,2,"Active Customers"
17658,26,2,595.42,2,"Active Customers"
17659,18,12,2999.46,2,"Active Customers"
17660,142,1,196,1,"Dormant"
17663,26,7,1802.91,2,"Active Customers"
17664,19,2,604.64,2,"Active Customers"
17666,4,2,728.16,2,"Active Customers"
17667,67,5,2055.51,2,"Active Customers"
17668,2,2,347.75,2,"Active Customers"
17669,43,7,3406.72,2,"Active Customers"
17670,228,1,205.7,1,"Dormant"
17671,16,4,1572.71,2,"Active Customers"
17672,51,2,3178.17,2,"Active Customers"
17673,2,6,1629.12,2,"Active Customers"
17674,75,2,551.04,2,"Active Customers"
17675,2,30,18715.313,3,"VIP Customers"
17676,5,6,1387.68,2,"Active Customers"
17677,2,30,16363.23,3,"VIP Customers"
17678,264,1,298.11,1,"Dormant"
17679,53,2,1992.11,2,"Active Customers"
17680,24,1,184.4,2,"Active Customers"
17682,11,6,2474.33,2,"Active Customers"
17684,44,1,239.41,2,"Active Customers"
17685,17,7,3191.53,2,"Active Customers"
17686,8,7,5739.46,2,"Active Customers"
17690,31,15,4757.95,3,"VIP Customers"
17691,359,2,290.4,1,"Dormant"
17692,128,4,725.58,2,"Active Customers"
17693,138,1,200.47,1,"Dormant"
17694,142,1,283.12,1,"Dormant"
17695,132,2,765.34,2,"Active Customers"
17696,39,8,2285.71,2,"Active Customers"
17697,237,1,338.95,1,"Dormant"
17698,261,1,154.95,1,"Dormant"
17700,17,4,2534.64,2,"Active Customers"
17701,253,1,417.95,1,"Dormant"
17702,31,4,1824.37,2,"Active Customers"
17703,36,3,798.74,2,"Active Customers"
17704,169,2,885.19,1,"Dormant"
17705,4,9,1823.52,2,"Active Customers"
17706,5,17,10504.49,3,"VIP Customers"
17707,186,2,152.4,1,"Dormant"
17708,188,2,267.08,1,"Dormant"
17709,170,1,137.45,1,"Dormant"
17711,11,2,385.1,2,"Active Customers"
17712,45,1,522.91,2,"Active Customers"
17714,321,1,153,1,"Dormant"
17715,201,1,326.4,1,"Dormant"
17716,23,11,5655.99,3,"VIP Customers"
17718,233,1,139.35,1,"Dormant"
17719,38,15,5396.04,3,"VIP Customers"
17720,27,4,1195.94,2,"Active Customers"
17722,97,4,2424.04,2,"Active Customers"
17723,128,6,3276.4,2,"Active Customers"
17724,72,3,1033,2,"Active Customers"
17725,17,11,3439.08,2,"Active Customers"
17727,16,1,1060.25,2,"Active Customers"
17728,4,3,2876.01,2,"Active Customers"
17730,4,13,5298.48,3,"VIP Customers"
17731,80,4,1240.11,2,"Active Customers"
17732,369,1,303.97,1,"Dormant"
17733,39,2,692.19,2,"Active Customers"
17734,54,3,700.63,2,"Active Customers"
17735,3,19,13110.02,3,"VIP Customers"
17736,10,3,377.44,2,"Active Customers"
17737,10,2,168.24,2,"Active Customers"
17738,20,4,1879.05,2,"Active Customers"
17739,12,7,2791.35,2,"Active Customers"
17742,114,2,355.11,2,"Active Customers"
17744,4,6,2322.4,2,"Active Customers"
17746,241,1,110.25,1,"Dormant"
17747,113,1,71.4,2,"Active Customers"
17749,179,2,674.52,1,"Dormant"
17750,6,9,1781.28,2,"Active Customers"
17752,360,1,80.64,1,"Dormant"
17754,2,5,1772.26,2,"Active Customers"
17757,2,30,5601.34,3,"VIP Customers"
17758,20,8,3456.7,2,"Active Customers"
17759,18,3,833.74,2,"Active Customers"
17760,22,2,287.59,2,"Active Customers"
